scenario,atk_count,cycle,time_s,node_id,is_attacker,beacon_count,n_intervals,beta_i
v1a,30,0,1.998,35,0,10,9,0.000000
v1a,30,0,1.998,36,0,10,9,0.000000
v1a,30,0,1.998,37,0,10,9,0.000000
v1a,30,0,1.998,38,0,10,9,0.000000
v1a,30,0,1.998,39,0,10,9,0.000000
v1a,30,0,1.998,40,0,10,9,0.000000
v1a,30,0,1.998,41,0,10,9,0.000000
v1a,30,0,1.998,42,0,10,9,0.000000
v1a,30,0,1.998,43,0,10,9,0.000000
v1a,30,0,1.998,44,0,9,8,0.000000
v1a,30,0,1.998,45,0,10,9,0.000000
v1a,30,0,1.998,46,0,10,9,0.000000
v1a,30,0,1.998,47,0,10,9,0.000000
v1a,30,0,1.998,48,0,10,9,0.000000
v1a,30,0,1.998,49,0,10,9,0.000000
v1a,30,0,1.998,50,0,10,9,0.000000
v1a,30,0,1.998,51,0,10,9,0.000000
v1a,30,0,1.998,52,0,10,9,0.000000
v1a,30,0,1.998,53,0,10,9,0.000000
v1a,30,0,1.998,54,0,10,9,0.000000
v1a,30,0,1.998,55,0,10,9,0.000000
v1a,30,0,1.998,56,0,9,8,0.000000
v1a,30,0,1.998,57,0,10,9,0.000000
v1a,30,0,1.998,58,0,10,9,0.000000
v1a,30,0,1.998,59,0,10,9,0.000000
v1a,30,0,1.998,60,0,10,9,0.000000
v1a,30,0,1.998,61,0,10,9,0.000000
v1a,30,0,1.998,62,0,10,9,0.000000
v1a,30,0,1.998,63,0,10,9,0.000000
v1a,30,0,1.998,64,0,10,9,0.000000
v1a,30,0,1.998,65,0,10,9,0.000000
v1a,30,0,1.998,66,0,10,9,0.000000
v1a,30,0,1.998,67,0,10,9,0.000000
v1a,30,0,1.998,68,0,10,9,0.000000
v1a,30,0,1.998,69,0,10,9,0.000000
v1a,30,0,1.998,70,0,10,9,0.000000
v1a,30,0,1.998,71,0,10,9,0.000000
v1a,30,0,1.998,72,0,10,9,0.000000
v1a,30,0,1.998,73,0,10,9,0.000000
v1a,30,0,1.998,74,0,10,9,0.000000
v1a,30,0,1.998,75,0,10,9,0.000000
v1a,30,0,1.998,76,0,10,9,0.000000
v1a,30,0,1.998,77,0,10,9,0.000000
v1a,30,0,1.998,78,0,10,9,0.000000
v1a,30,0,1.998,79,0,10,9,0.000000
v1a,30,0,1.998,80,0,10,9,0.000000
v1a,30,0,1.998,81,0,10,9,0.000000
v1a,30,0,1.998,82,0,10,9,0.000000
v1a,30,0,1.998,83,0,10,9,0.000000
v1a,30,0,1.998,84,0,10,9,0.000000
v1a,30,0,1.998,85,0,10,9,0.000000
v1a,30,0,1.998,86,0,10,9,0.000000
v1a,30,0,1.998,87,0,10,9,0.000000
v1a,30,0,1.998,88,0,10,9,0.000000
v1a,30,0,1.998,89,0,10,9,0.000000
v1a,30,0,1.998,90,0,10,9,0.000000
v1a,30,0,1.998,91,0,10,9,0.000000
v1a,30,0,1.998,92,0,10,9,0.000000
v1a,30,0,1.998,93,0,10,9,0.000000
v1a,30,0,1.998,94,0,10,9,0.000000
v1a,30,0,1.998,95,0,10,9,0.000000
v1a,30,0,1.998,96,0,10,9,0.000000
v1a,30,0,1.998,97,0,10,9,0.000000
v1a,30,0,1.998,98,0,10,9,0.000000
v1a,30,0,1.998,99,0,10,9,0.000000
v1a,30,0,1.998,100,0,10,9,0.000000
v1a,30,0,1.998,101,0,10,9,0.000000
v1a,30,0,1.998,102,0,10,9,0.000000
v1a,30,0,1.998,103,0,10,9,0.000000
v1a,30,0,1.998,104,0,10,9,0.000000
v1a,30,0,1.998,105,0,10,9,0.000000
v1a,30,0,1.998,106,0,10,9,0.000000
v1a,30,0,1.998,107,0,10,9,0.000000
v1a,30,0,1.998,108,0,10,9,0.000000
v1a,30,0,1.998,109,0,10,9,0.000000
v1a,30,0,1.998,110,0,10,9,0.000000
v1a,30,0,1.998,111,0,10,9,0.000000
v1a,30,0,1.998,112,0,10,9,0.000000
v1a,30,0,1.998,113,0,10,9,0.000000
v1a,30,0,1.998,114,0,10,9,0.000000
v1a,30,0,1.998,115,0,10,9,0.000000
v1a,30,0,1.998,116,0,10,9,0.000000
v1a,30,0,1.998,117,0,10,9,0.000000
v1a,30,0,1.998,118,0,10,9,0.000000
v1a,30,0,1.998,119,0,10,9,0.000000
v1a,30,0,1.998,120,0,10,9,0.000000
v1a,30,0,1.998,121,0,10,9,0.000000
v1a,30,0,1.998,122,0,10,9,0.000000
v1a,30,0,1.998,123,0,10,9,0.000000
v1a,30,0,1.998,124,0,10,9,0.000000
v1a,30,0,1.998,125,0,10,9,0.000000
v1a,30,0,1.998,126,0,10,9,0.000000
v1a,30,0,1.998,127,0,10,9,0.000000
v1a,30,0,1.998,128,0,10,9,0.000000
v1a,30,0,1.998,129,0,10,9,0.000000
v1a,30,0,1.998,130,0,10,9,0.000000
v1a,30,0,1.998,131,0,10,9,0.000000
v1a,30,0,1.998,132,0,10,9,0.000000
v1a,30,0,1.998,133,0,10,9,0.000000
v1a,30,0,1.998,134,0,10,9,0.000000
v1a,30,0,1.998,135,0,10,9,0.000000
v1a,30,0,1.998,136,0,10,9,0.000000
v1a,30,0,1.998,137,0,10,9,0.000000
v1a,30,0,1.998,138,0,10,9,0.000000
v1a,30,0,1.998,139,0,10,9,0.000000
v1a,30,0,1.998,140,0,10,9,0.000000
v1a,30,0,1.998,141,0,10,9,0.000000
v1a,30,0,1.998,142,0,10,9,0.000000
v1a,30,0,1.998,143,0,10,9,0.000000
v1a,30,0,1.998,144,0,10,9,0.000000
v1a,30,0,1.998,145,0,10,9,0.000000
v1a,30,0,1.998,146,0,10,9,0.000000
v1a,30,0,1.998,147,0,10,9,0.000000
v1a,30,0,1.998,148,0,10,9,0.000000
v1a,30,0,1.998,149,0,10,9,0.000000
v1a,30,0,1.998,150,0,10,9,0.000000
v1a,30,0,1.998,151,0,10,9,0.000000
v1a,30,0,1.998,152,0,10,9,0.000000
v1a,30,0,1.998,153,0,10,9,0.000000
v1a,30,0,1.998,154,0,10,9,0.000000
v1a,30,0,1.998,155,0,10,9,0.000000
v1a,30,0,1.998,156,0,10,9,0.000000
v1a,30,0,1.998,157,0,10,9,0.000000
v1a,30,0,1.998,158,0,10,9,0.000000
v1a,30,0,1.998,159,0,10,9,0.000000
v1a,30,0,1.998,160,0,10,9,0.000000
v1a,30,0,1.998,161,0,10,9,0.000000
v1a,30,0,1.998,162,0,10,9,0.000000
v1a,30,0,1.998,163,0,10,9,0.000000
v1a,30,0,1.998,164,0,10,9,0.000000
v1a,30,0,1.998,165,0,10,9,0.000000
v1a,30,0,1.998,166,0,10,9,0.000000
v1a,30,0,1.998,167,0,10,9,0.000000
v1a,30,0,1.998,168,0,10,9,0.000000
v1a,30,0,1.998,169,0,10,9,0.000000
v1a,30,0,1.998,170,0,10,9,0.000000
v1a,30,0,1.998,171,0,10,9,0.000000
v1a,30,0,1.998,172,0,10,9,0.000000
v1a,30,0,1.998,173,0,10,9,0.000000
v1a,30,0,1.998,174,0,10,9,0.000000
v1a,30,0,1.998,175,0,10,9,0.000000
v1a,30,0,1.998,176,0,10,9,0.000000
v1a,30,0,1.998,177,0,10,9,0.000000
v1a,30,0,1.998,178,0,9,8,0.000000
v1a,30,0,1.998,179,0,10,9,0.000000
v1a,30,0,1.998,180,0,10,9,0.000000
v1a,30,0,1.998,181,0,10,9,0.000000
v1a,30,0,1.998,182,0,10,9,0.000000
v1a,30,0,1.998,183,0,10,9,0.000000
v1a,30,0,1.998,184,0,10,9,0.000000
v1a,30,0,1.998,185,0,10,9,0.000000
v1a,30,0,1.998,186,0,10,9,0.000000
v1a,30,0,1.998,187,0,10,9,0.000000
v1a,30,0,1.998,188,0,10,9,0.000000
v1a,30,0,1.998,189,0,10,9,0.000000
v1a,30,0,1.998,190,0,10,9,0.000000
v1a,30,0,1.998,191,0,10,9,0.000000
v1a,30,0,1.998,192,0,10,9,0.000000
v1a,30,0,1.998,193,0,10,9,0.000000
v1a,30,0,1.998,194,0,10,9,0.000000
v1a,30,0,1.998,195,0,10,9,0.000000
v1a,30,0,1.998,196,0,10,9,0.000000
v1a,30,0,1.998,197,0,10,9,0.000000
v1a,30,0,1.998,198,0,10,9,0.000000
v1a,30,0,1.998,199,0,10,9,0.000000
v1a,30,0,1.998,200,0,10,9,0.000000
v1a,30,0,1.998,201,0,10,9,0.000000
v1a,30,0,1.998,202,0,10,9,0.000000
v1a,30,0,1.998,203,0,10,9,0.000000
v1a,30,0,1.998,204,0,10,9,0.000000
v1a,30,1,2.998,5,1,10,9,0.000000
v1a,30,1,2.998,6,1,10,9,0.000000
v1a,30,1,2.998,7,1,10,9,0.000000
v1a,30,1,2.998,8,1,10,9,0.000000
v1a,30,1,2.998,9,1,10,9,0.000000
v1a,30,1,2.998,10,1,10,9,0.000000
v1a,30,1,2.998,11,1,10,9,0.000000
v1a,30,1,2.998,12,1,10,9,0.000000
v1a,30,1,2.998,13,1,10,9,0.000000
v1a,30,1,2.998,14,1,10,9,0.000000
v1a,30,1,2.998,15,1,11,10,0.006083
v1a,30,1,2.998,16,1,10,9,0.000000
v1a,30,1,2.998,17,1,10,9,0.000000
v1a,30,1,2.998,18,1,10,9,0.000000
v1a,30,1,2.998,19,1,10,9,0.000000
v1a,30,1,2.998,20,1,10,9,0.000000
v1a,30,1,2.998,21,1,10,9,0.000000
v1a,30,1,2.998,22,1,10,9,0.000000
v1a,30,1,2.998,23,1,10,9,0.000000
v1a,30,1,2.998,24,1,10,9,0.000000
v1a,30,1,2.998,25,1,10,9,0.000000
v1a,30,1,2.998,26,1,10,9,0.000000
v1a,30,1,2.998,27,1,10,9,0.000000
v1a,30,1,2.998,28,1,10,9,0.000000
v1a,30,1,2.998,29,1,10,9,0.000000
v1a,30,1,2.998,30,1,10,9,0.000000
v1a,30,1,2.998,31,1,10,9,0.000000
v1a,30,1,2.998,32,1,10,9,0.000000
v1a,30,1,2.998,33,1,10,9,0.000000
v1a,30,1,2.998,34,1,10,9,0.000000
v1a,30,1,2.998,35,0,5,4,0.000000
v1a,30,1,2.998,36,0,5,4,0.000000
v1a,30,1,2.998,37,0,5,4,0.000000
v1a,30,1,2.998,38,0,5,4,0.000000
v1a,30,1,2.998,39,0,5,4,0.000000
v1a,30,1,2.998,40,0,5,4,0.000000
v1a,30,1,2.998,41,0,5,4,0.000000
v1a,30,1,2.998,42,0,5,4,0.000000
v1a,30,1,2.998,43,0,5,4,0.000000
v1a,30,1,2.998,44,0,4,3,0.000000
v1a,30,1,2.998,45,0,5,4,0.000000
v1a,30,1,2.998,46,0,5,4,0.000000
v1a,30,1,2.998,47,0,5,4,0.000000
v1a,30,1,2.998,48,0,6,5,0.507619
v1a,30,1,2.998,49,0,5,4,0.000000
v1a,30,1,2.998,50,0,5,4,0.000000
v1a,30,1,2.998,51,0,5,4,0.000000
v1a,30,1,2.998,52,0,5,4,0.000000
v1a,30,1,2.998,53,0,5,4,0.000000
v1a,30,1,2.998,54,0,5,4,0.000000
v1a,30,1,2.998,55,0,5,4,0.000000
v1a,30,1,2.998,56,0,4,3,0.000000
v1a,30,1,2.998,57,0,5,4,0.000000
v1a,30,1,2.998,58,0,5,4,0.000000
v1a,30,1,2.998,59,0,5,4,0.000000
v1a,30,1,2.998,60,0,5,4,0.000000
v1a,30,1,2.998,61,0,5,4,0.000000
v1a,30,1,2.998,62,0,5,4,0.000000
v1a,30,1,2.998,63,0,5,4,0.000000
v1a,30,1,2.998,64,0,5,4,0.000000
v1a,30,1,2.998,65,0,5,4,0.000000
v1a,30,1,2.998,66,0,5,4,0.000000
v1a,30,1,2.998,67,0,5,4,0.000000
v1a,30,1,2.998,68,0,5,4,0.000000
v1a,30,1,2.998,69,0,6,5,0.327146
v1a,30,1,2.998,70,0,5,4,0.000000
v1a,30,1,2.998,71,0,6,5,0.477710
v1a,30,1,2.998,72,0,6,5,0.340768
v1a,30,1,2.998,73,0,5,4,0.000000
v1a,30,1,2.998,74,0,5,4,0.000000
v1a,30,1,2.998,75,0,5,4,0.000000
v1a,30,1,2.998,76,0,5,4,0.000000
v1a,30,1,2.998,77,0,5,4,0.000000
v1a,30,1,2.998,78,0,5,4,0.000000
v1a,30,1,2.998,79,0,5,4,0.000000
v1a,30,1,2.998,80,0,5,4,0.000000
v1a,30,1,2.998,81,0,5,4,0.000000
v1a,30,1,2.998,82,0,5,4,0.000000
v1a,30,1,2.998,83,0,5,4,0.000000
v1a,30,1,2.998,84,0,5,4,0.000000
v1a,30,1,2.998,85,0,5,4,0.000000
v1a,30,1,2.998,86,0,5,4,0.000000
v1a,30,1,2.998,87,0,5,4,0.000000
v1a,30,1,2.998,88,0,5,4,0.000000
v1a,30,1,2.998,89,0,5,4,0.000000
v1a,30,1,2.998,90,0,5,4,0.000000
v1a,30,1,2.998,91,0,5,4,0.000000
v1a,30,1,2.998,92,0,5,4,0.000000
v1a,30,1,2.998,93,0,5,4,0.000000
v1a,30,1,2.998,94,0,5,4,0.000000
v1a,30,1,2.998,95,0,5,4,0.000000
v1a,30,1,2.998,96,0,5,4,0.000000
v1a,30,1,2.998,97,0,5,4,0.000000
v1a,30,1,2.998,98,0,5,4,0.000000
v1a,30,1,2.998,99,0,5,4,0.000000
v1a,30,1,2.998,100,0,5,4,0.000000
v1a,30,1,2.998,101,0,5,4,0.000000
v1a,30,1,2.998,102,0,5,4,0.000000
v1a,30,1,2.998,103,0,5,4,0.000000
v1a,30,1,2.998,104,0,5,4,0.000000
v1a,30,1,2.998,105,0,5,4,0.000000
v1a,30,1,2.998,106,0,5,4,0.000000
v1a,30,1,2.998,107,0,5,4,0.000000
v1a,30,1,2.998,108,0,5,4,0.000000
v1a,30,1,2.998,109,0,5,4,0.000000
v1a,30,1,2.998,110,0,6,5,0.469661
v1a,30,1,2.998,111,0,5,4,0.000000
v1a,30,1,2.998,112,0,5,4,0.000000
v1a,30,1,2.998,113,0,5,4,0.000000
v1a,30,1,2.998,114,0,5,4,0.000000
v1a,30,1,2.998,115,0,5,4,0.000000
v1a,30,1,2.998,116,0,5,4,0.000000
v1a,30,1,2.998,117,0,5,4,0.000000
v1a,30,1,2.998,118,0,5,4,0.000000
v1a,30,1,2.998,119,0,5,4,0.000000
v1a,30,1,2.998,120,0,5,4,0.000000
v1a,30,1,2.998,121,0,6,5,0.528691
v1a,30,1,2.998,122,0,6,5,0.067727
v1a,30,1,2.998,123,0,5,4,0.000000
v1a,30,1,2.998,124,0,6,5,0.419063
v1a,30,1,2.998,125,0,5,4,0.000000
v1a,30,1,2.998,126,0,5,4,0.000000
v1a,30,1,2.998,127,0,5,4,0.000000
v1a,30,1,2.998,128,0,5,4,0.000000
v1a,30,1,2.998,129,0,6,5,0.328480
v1a,30,1,2.998,130,0,5,4,0.000000
v1a,30,1,2.998,131,0,5,4,0.000000
v1a,30,1,2.998,132,0,5,4,0.000000
v1a,30,1,2.998,133,0,5,4,0.000000
v1a,30,1,2.998,134,0,5,4,0.000000
v1a,30,1,2.998,135,0,5,4,0.000000
v1a,30,1,2.998,136,0,6,5,0.461597
v1a,30,1,2.998,137,0,5,4,0.000000
v1a,30,1,2.998,138,0,5,4,0.000000
v1a,30,1,2.998,139,0,5,4,0.000000
v1a,30,1,2.998,140,0,5,4,0.000000
v1a,30,1,2.998,141,0,5,4,0.000000
v1a,30,1,2.998,142,0,5,4,0.000000
v1a,30,1,2.998,143,0,5,4,0.000000
v1a,30,1,2.998,144,0,5,4,0.000000
v1a,30,1,2.998,145,0,6,5,0.066981
v1a,30,1,2.998,146,0,5,4,0.000000
v1a,30,1,2.998,147,0,5,4,0.000000
v1a,30,1,2.998,148,0,6,5,0.292665
v1a,30,1,2.998,149,0,5,4,0.000000
v1a,30,1,2.998,150,0,5,4,0.000000
v1a,30,1,2.998,151,0,5,4,0.000000
v1a,30,1,2.998,152,0,5,4,0.000000
v1a,30,1,2.998,153,0,5,4,0.000000
v1a,30,1,2.998,154,0,5,4,0.000000
v1a,30,1,2.998,155,0,5,4,0.000000
v1a,30,1,2.998,156,0,5,4,0.000000
v1a,30,1,2.998,157,0,5,4,0.000000
v1a,30,1,2.998,158,0,5,4,0.000000
v1a,30,1,2.998,159,0,5,4,0.000000
v1a,30,1,2.998,160,0,5,4,0.000000
v1a,30,1,2.998,161,0,5,4,0.000000
v1a,30,1,2.998,162,0,5,4,0.000000
v1a,30,1,2.998,163,0,5,4,0.000000
v1a,30,1,2.998,164,0,5,4,0.000000
v1a,30,1,2.998,165,0,5,4,0.000000
v1a,30,1,2.998,166,0,5,4,0.000000
v1a,30,1,2.998,167,0,5,4,0.000000
v1a,30,1,2.998,168,0,5,4,0.000000
v1a,30,1,2.998,169,0,5,4,0.000000
v1a,30,1,2.998,170,0,5,4,0.000000
v1a,30,1,2.998,171,0,5,4,0.000000
v1a,30,1,2.998,172,0,5,4,0.000000
v1a,30,1,2.998,173,0,5,4,0.000000
v1a,30,1,2.998,174,0,5,4,0.000000
v1a,30,1,2.998,175,0,5,4,0.000000
v1a,30,1,2.998,176,0,5,4,0.000000
v1a,30,1,2.998,177,0,5,4,0.000000
v1a,30,1,2.998,178,0,4,3,0.000000
v1a,30,1,2.998,179,0,5,4,0.000000
v1a,30,1,2.998,180,0,5,4,0.000000
v1a,30,1,2.998,181,0,5,4,0.000000
v1a,30,1,2.998,182,0,5,4,0.000000
v1a,30,1,2.998,183,0,5,4,0.000000
v1a,30,1,2.998,184,0,5,4,0.000000
v1a,30,1,2.998,185,0,5,4,0.000000
v1a,30,1,2.998,186,0,5,4,0.000000
v1a,30,1,2.998,187,0,5,4,0.000000
v1a,30,1,2.998,188,0,5,4,0.000000
v1a,30,1,2.998,189,0,5,4,0.000000
v1a,30,1,2.998,190,0,5,4,0.000000
v1a,30,1,2.998,191,0,5,4,0.000000
v1a,30,1,2.998,192,0,5,4,0.000000
v1a,30,1,2.998,193,0,5,4,0.000000
v1a,30,1,2.998,194,0,5,4,0.000000
v1a,30,1,2.998,195,0,5,4,0.000000
v1a,30,1,2.998,196,0,5,4,0.000000
v1a,30,1,2.998,197,0,5,4,0.000000
v1a,30,1,2.998,198,0,5,4,0.000000
v1a,30,1,2.998,199,0,5,4,0.000000
v1a,30,1,2.998,200,0,5,4,0.000000
v1a,30,1,2.998,201,0,5,4,0.000000
v1a,30,1,2.998,202,0,6,5,0.506666
v1a,30,1,2.998,203,0,5,4,0.000000
v1a,30,1,2.998,204,0,5,4,0.000000
v1a,30,2,4.998,5,1,10,9,0.000000
v1a,30,2,4.998,6,1,10,9,0.000000
v1a,30,2,4.998,7,1,10,9,0.000000
v1a,30,2,4.998,8,1,10,9,0.000000
v1a,30,2,4.998,9,1,10,9,0.000000
v1a,30,2,4.998,10,1,10,9,0.000000
v1a,30,2,4.998,11,1,10,9,0.000000
v1a,30,2,4.998,12,1,10,9,0.000000
v1a,30,2,4.998,13,1,10,9,0.000000
v1a,30,2,4.998,14,1,10,9,0.000000
v1a,30,2,4.998,15,1,10,9,0.000000
v1a,30,2,4.998,16,1,10,9,0.000000
v1a,30,2,4.998,17,1,10,9,0.000000
v1a,30,2,4.998,18,1,10,9,0.000000
v1a,30,2,4.998,19,1,10,9,0.000000
v1a,30,2,4.998,20,1,10,9,0.000000
v1a,30,2,4.998,21,1,10,9,0.000000
v1a,30,2,4.998,22,1,10,9,0.000000
v1a,30,2,4.998,23,1,10,9,0.000000
v1a,30,2,4.998,24,1,10,9,0.000000
v1a,30,2,4.998,25,1,10,9,0.000000
v1a,30,2,4.998,26,1,10,9,0.000000
v1a,30,2,4.998,27,1,10,9,0.000000
v1a,30,2,4.998,28,1,10,9,0.000000
v1a,30,2,4.998,29,1,10,9,0.000000
v1a,30,2,4.998,30,1,10,9,0.000000
v1a,30,2,4.998,31,1,10,9,0.000000
v1a,30,2,4.998,32,1,10,9,0.000000
v1a,30,2,4.998,33,1,10,9,0.000000
v1a,30,2,4.998,34,1,10,9,0.000000
v1a,30,2,4.998,35,0,5,4,0.000000
v1a,30,2,4.998,36,0,5,4,0.000000
v1a,30,2,4.998,37,0,5,4,0.000000
v1a,30,2,4.998,38,0,5,4,0.000000
v1a,30,2,4.998,39,0,5,4,0.000000
v1a,30,2,4.998,40,0,5,4,0.000000
v1a,30,2,4.998,41,0,5,4,0.000000
v1a,30,2,4.998,42,0,5,4,0.000000
v1a,30,2,4.998,43,0,5,4,0.000000
v1a,30,2,4.998,44,0,4,3,0.000000
v1a,30,2,4.998,45,0,5,4,0.000000
v1a,30,2,4.998,46,0,5,4,0.000000
v1a,30,2,4.998,47,0,5,4,0.000000
v1a,30,2,4.998,48,0,5,4,0.000000
v1a,30,2,4.998,49,0,5,4,0.000000
v1a,30,2,4.998,50,0,5,4,0.000000
v1a,30,2,4.998,51,0,5,4,0.000000
v1a,30,2,4.998,52,0,5,4,0.000000
v1a,30,2,4.998,53,0,5,4,0.000000
v1a,30,2,4.998,54,0,5,4,0.000000
v1a,30,2,4.998,55,0,5,4,0.000000
v1a,30,2,4.998,56,0,4,3,0.000000
v1a,30,2,4.998,57,0,5,4,0.000000
v1a,30,2,4.998,58,0,5,4,0.000000
v1a,30,2,4.998,59,0,5,4,0.000000
v1a,30,2,4.998,60,0,5,4,0.000000
v1a,30,2,4.998,61,0,5,4,0.000000
v1a,30,2,4.998,62,0,5,4,0.000000
v1a,30,2,4.998,63,0,5,4,0.000000
v1a,30,2,4.998,64,0,5,4,0.000000
v1a,30,2,4.998,65,0,5,4,0.000000
v1a,30,2,4.998,66,0,5,4,0.000000
v1a,30,2,4.998,67,0,5,4,0.000000
v1a,30,2,4.998,68,0,5,4,0.000000
v1a,30,2,4.998,69,0,5,4,0.000000
v1a,30,2,4.998,70,0,6,5,0.229187
v1a,30,2,4.998,71,0,5,4,0.000000
v1a,30,2,4.998,72,0,5,4,0.000000
v1a,30,2,4.998,73,0,5,4,0.000000
v1a,30,2,4.998,74,0,5,4,0.000000
v1a,30,2,4.998,75,0,6,5,0.178821
v1a,30,2,4.998,76,0,5,4,0.000000
v1a,30,2,4.998,77,0,5,4,0.000000
v1a,30,2,4.998,78,0,5,4,0.000000
v1a,30,2,4.998,79,0,5,4,0.000000
v1a,30,2,4.998,80,0,5,4,0.000000
v1a,30,2,4.998,81,0,5,4,0.000000
v1a,30,2,4.998,82,0,5,4,0.000000
v1a,30,2,4.998,83,0,5,4,0.000000
v1a,30,2,4.998,84,0,5,4,0.000000
v1a,30,2,4.998,85,0,5,4,0.000000
v1a,30,2,4.998,86,0,5,4,0.000000
v1a,30,2,4.998,87,0,5,4,0.000000
v1a,30,2,4.998,88,0,5,4,0.000000
v1a,30,2,4.998,89,0,5,4,0.000000
v1a,30,2,4.998,90,0,5,4,0.000000
v1a,30,2,4.998,91,0,6,5,0.274550
v1a,30,2,4.998,92,0,5,4,0.000000
v1a,30,2,4.998,93,0,5,4,0.000000
v1a,30,2,4.998,94,0,5,4,0.000000
v1a,30,2,4.998,95,0,5,4,0.000000
v1a,30,2,4.998,96,0,5,4,0.000000
v1a,30,2,4.998,97,0,5,4,0.000000
v1a,30,2,4.998,98,0,5,4,0.000000
v1a,30,2,4.998,99,0,6,5,0.558922
v1a,30,2,4.998,100,0,6,5,0.515536
v1a,30,2,4.998,101,0,5,4,0.000000
v1a,30,2,4.998,102,0,5,4,0.000000
v1a,30,2,4.998,103,0,5,4,0.000000
v1a,30,2,4.998,104,0,5,4,0.000000
v1a,30,2,4.998,105,0,5,4,0.000000
v1a,30,2,4.998,106,0,5,4,0.000000
v1a,30,2,4.998,107,0,5,4,0.000000
v1a,30,2,4.998,108,0,5,4,0.000000
v1a,30,2,4.998,109,0,5,4,0.000000
v1a,30,2,4.998,110,0,5,4,0.000000
v1a,30,2,4.998,111,0,5,4,0.000000
v1a,30,2,4.998,112,0,5,4,0.000000
v1a,30,2,4.998,113,0,5,4,0.000000
v1a,30,2,4.998,114,0,5,4,0.000000
v1a,30,2,4.998,115,0,5,4,0.000000
v1a,30,2,4.998,116,0,5,4,0.000000
v1a,30,2,4.998,117,0,5,4,0.000000
v1a,30,2,4.998,118,0,5,4,0.000000
v1a,30,2,4.998,119,0,5,4,0.000000
v1a,30,2,4.998,120,0,6,5,0.306193
v1a,30,2,4.998,121,0,5,4,0.000000
v1a,30,2,4.998,122,0,6,5,0.067727
v1a,30,2,4.998,123,0,5,4,0.000000
v1a,30,2,4.998,124,0,5,4,0.000000
v1a,30,2,4.998,125,0,5,4,0.000000
v1a,30,2,4.998,126,0,5,4,0.000000
v1a,30,2,4.998,127,0,5,4,0.000000
v1a,30,2,4.998,128,0,5,4,0.000000
v1a,30,2,4.998,129,0,5,4,0.000000
v1a,30,2,4.998,130,0,5,4,0.000000
v1a,30,2,4.998,131,0,5,4,0.000000
v1a,30,2,4.998,132,0,5,4,0.000000
v1a,30,2,4.998,133,0,5,4,0.000000
v1a,30,2,4.998,134,0,6,5,0.446390
v1a,30,2,4.998,135,0,5,4,0.000000
v1a,30,2,4.998,136,0,5,4,0.000000
v1a,30,2,4.998,137,0,5,4,0.000000
v1a,30,2,4.998,138,0,5,4,0.000000
v1a,30,2,4.998,139,0,5,4,0.000000
v1a,30,2,4.998,140,0,5,4,0.000000
v1a,30,2,4.998,141,0,5,4,0.000000
v1a,30,2,4.998,142,0,6,5,0.036549
v1a,30,2,4.998,143,0,5,4,0.000000
v1a,30,2,4.998,144,0,5,4,0.000000
v1a,30,2,4.998,145,0,6,5,0.066981
v1a,30,2,4.998,146,0,6,5,0.261938
v1a,30,2,4.998,147,0,5,4,0.000000
v1a,30,2,4.998,148,0,6,5,0.292665
v1a,30,2,4.998,149,0,5,4,0.000000
v1a,30,2,4.998,150,0,6,5,0.289128
v1a,30,2,4.998,151,0,5,4,0.000000
v1a,30,2,4.998,152,0,5,4,0.000000
v1a,30,2,4.998,153,0,5,4,0.000000
v1a,30,2,4.998,154,0,5,4,0.000000
v1a,30,2,4.998,155,0,5,4,0.000000
v1a,30,2,4.998,156,0,5,4,0.000000
v1a,30,2,4.998,157,0,5,4,0.000000
v1a,30,2,4.998,158,0,5,4,0.000000
v1a,30,2,4.998,159,0,5,4,0.000000
v1a,30,2,4.998,160,0,5,4,0.000000
v1a,30,2,4.998,161,0,5,4,0.000000
v1a,30,2,4.998,162,0,5,4,0.000000
v1a,30,2,4.998,163,0,5,4,0.000000
v1a,30,2,4.998,164,0,5,4,0.000000
v1a,30,2,4.998,165,0,5,4,0.000000
v1a,30,2,4.998,166,0,5,4,0.000000
v1a,30,2,4.998,167,0,5,4,0.000000
v1a,30,2,4.998,168,0,5,4,0.000000
v1a,30,2,4.998,169,0,5,4,0.000000
v1a,30,2,4.998,170,0,6,5,0.118220
v1a,30,2,4.998,171,0,5,4,0.000000
v1a,30,2,4.998,172,0,5,4,0.000000
v1a,30,2,4.998,173,0,5,4,0.000000
v1a,30,2,4.998,174,0,5,4,0.000000
v1a,30,2,4.998,175,0,6,5,0.185588
v1a,30,2,4.998,176,0,5,4,0.000000
v1a,30,2,4.998,177,0,5,4,0.000000
v1a,30,2,4.998,178,0,4,3,0.000000
v1a,30,2,4.998,179,0,5,4,0.000000
v1a,30,2,4.998,180,0,5,4,0.000000
v1a,30,2,4.998,181,0,5,4,0.000000
v1a,30,2,4.998,182,0,5,4,0.000000
v1a,30,2,4.998,183,0,5,4,0.000000
v1a,30,2,4.998,184,0,5,4,0.000000
v1a,30,2,4.998,185,0,5,4,0.000000
v1a,30,2,4.998,186,0,5,4,0.000000
v1a,30,2,4.998,187,0,5,4,0.000000
v1a,30,2,4.998,188,0,5,4,0.000000
v1a,30,2,4.998,189,0,6,5,0.320674
v1a,30,2,4.998,190,0,5,4,0.000000
v1a,30,2,4.998,191,0,5,4,0.000000
v1a,30,2,4.998,192,0,5,4,0.000000
