scenario,atk_count,cycle,time_s,node_id,phi,theta,sig_flag,hmac_ok,zeta
v3a,60,6,12.200000,18,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,19,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,19,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,20,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,20,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,21,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,21,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,22,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,22,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,23,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,23,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,24,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,24,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,25,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,25,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,26,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,26,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,27,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,27,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,28,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,28,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,29,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,29,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,30,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,30,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,31,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,31,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,32,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,32,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,33,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,33,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,34,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,34,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,35,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,35,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,36,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,36,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,37,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,37,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,38,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,38,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,39,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,39,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,40,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,40,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,41,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,41,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,42,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,42,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,43,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,43,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,44,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,44,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,45,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,45,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,46,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,46,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,47,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,47,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,48,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,48,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,49,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,49,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,50,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,50,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,51,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,51,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,52,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,52,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,53,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,53,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,54,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,54,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,55,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,55,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,56,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,56,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,57,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,57,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,58,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,58,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,59,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,59,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,60,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,60,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,61,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,61,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,62,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,62,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,63,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,63,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,64,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.200000,64,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,5,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,5,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,6,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,6,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,7,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,7,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,8,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,8,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,9,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,9,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,10,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,10,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,11,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,11,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,12,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,12,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,13,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,13,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,14,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,14,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,15,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,15,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,16,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,16,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,17,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,17,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,18,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,18,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,19,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,19,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,20,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,20,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,21,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,21,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,22,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,22,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,23,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,23,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,24,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,24,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,25,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,25,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,26,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,26,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,27,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,27,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,28,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,28,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,29,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,29,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,30,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,30,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,31,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,31,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,32,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,32,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,33,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,33,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,34,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,34,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,35,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,35,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,36,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,36,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,37,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,37,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,38,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,38,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,39,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,39,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,40,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,40,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,41,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,41,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,42,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,42,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,43,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,43,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,44,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,44,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,45,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,45,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,46,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,46,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,47,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,47,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,48,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,48,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,49,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,49,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,50,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,50,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,51,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,51,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,52,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,52,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,53,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,53,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,54,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,54,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,55,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,55,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,56,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,56,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,57,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,57,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,58,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,58,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,59,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,59,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,60,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,60,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,61,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,61,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,62,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,62,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,63,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,63,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,64,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.500000,64,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,5,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,5,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,6,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,6,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,7,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,7,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,8,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,8,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,9,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,9,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,10,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,10,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,11,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,11,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,12,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,12,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,13,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,13,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,14,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,14,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,15,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,15,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,16,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,16,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,17,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,17,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,18,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,18,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,19,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,19,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,20,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,20,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,21,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,21,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,22,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,22,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,23,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,23,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,24,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,24,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,25,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,25,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,26,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,26,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,27,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,27,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,28,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,28,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,29,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,29,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,30,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,30,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,31,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,31,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,32,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,32,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,33,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,33,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,34,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,34,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,35,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,35,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,36,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,36,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,37,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,37,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,38,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,38,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,39,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,39,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,40,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,40,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,41,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,41,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,42,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,42,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,43,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,43,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,44,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,44,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,45,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,45,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,46,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,46,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,47,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,47,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,48,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,48,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,49,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,49,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,50,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,50,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,51,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,51,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,52,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,52,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,53,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,53,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,54,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,54,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,55,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,55,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,56,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,56,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,57,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,57,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,58,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,58,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,59,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,59,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,60,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,60,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,61,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,61,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,62,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,62,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,63,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,63,1.000000,0.900000,1,1,0.000000
v3a,60,6,12.800000,64,0.000000,0.900000,0,1,0.000000
v3a,60,6,12.800000,64,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,5,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,5,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,6,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,6,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,7,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,7,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,8,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,8,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,9,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,9,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,10,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,10,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,11,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,11,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,12,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,12,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,13,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,13,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,14,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,14,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,15,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,15,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,16,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,16,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,17,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,17,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,18,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,18,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,19,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,19,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,20,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,20,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,21,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,21,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,22,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,22,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,23,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,23,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,24,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,24,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,25,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,25,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,26,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,26,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,27,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,27,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,28,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,28,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,29,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,29,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,30,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,30,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,31,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,31,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,32,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,32,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,33,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,33,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,34,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,34,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,35,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,35,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,36,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,36,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,37,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,37,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,38,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,38,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,39,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,39,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,40,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,40,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,41,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,41,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,42,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,42,1.000000,0.900000,1,1,0.000000
v3a,60,6,13.100000,43,1.000000,0.900000,1,1,0.000000
