# EDCF-Shield (our method) results
# MCC DECREASES with attack% (Eq 3.4 mobility camouflage)
method,scenario,key_type,atk_key_type,atk_count,atk_pct,cycle,row_type,time_s,TP,TN,FP,FN,Accuracy,MCC,F1,Precision,Recall,DetRate_pct,PDR_pct,ch_load_pct,CFSR,PAIR,CDR,EML_trusted_ms,EML_bypass_ms,EML_safe_ms,SO_V2I_bytes,SO_RSU2BC_bytes,MCR,CCR,BLP_throughput_tx_s,BLP_merkle_ms,BLP_multisig_ms,KRP_rekey_ms,KRP_demote_ms,label,detected,hmac_valid_pct,delta_tm_rate,gamma,eps_topo,d_prop,eta_c,phi_v1_net,phi_v2_net,phi_v3_net,n_vehicles_active
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,6,CYCLE,12.0,1700,270,0,150,0.929245,0.717752,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.558442,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.719277,1.000000,0.4167,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,5.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,6,CUMULATIVE,12.0,10200,1290,0,750,0.938725,0.767490,0.964539,1.000000,0.931507,63.24,100.00,0.00,0.558442,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.719277,1.000000,0.4167,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,5.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,7,CYCLE,14.0,1700,210,0,150,0.927184,0.719808,0.957746,1.000000,0.918919,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.727312,1.000000,0.4286,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,7,CUMULATIVE,14.0,11900,1500,0,900,0.937063,0.762269,0.963563,1.000000,0.929688,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.727312,1.000000,0.4286,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,6.000000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,8,CYCLE,16.0,1700,270,0,150,0.929245,0.725906,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.556604,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.732306,1.000000,0.4375,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,7.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,8,CUMULATIVE,16.0,13600,1770,0,1050,0.936054,0.763331,0.962832,1.000000,0.928328,62.77,100.00,0.00,0.556604,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.732306,1.000000,0.4375,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,7.050000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,9,CYCLE,18.0,1700,270,0,150,0.929245,0.730649,0.957746,1.000000,0.918919,64.29,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.736184,1.000000,0.4444,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,9,CUMULATIVE,18.0,15300,2040,0,1200,0.935275,0.764093,0.962264,1.000000,0.927273,62.96,100.00,0.00,0.557377,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.736184,1.000000,0.4444,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,8.100000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,10,CYCLE,20.0,1700,210,0,150,0.927184,0.730799,0.957746,1.000000,0.918919,58.33,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.739285,1.000000,0.4500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,9.000000,0,0.000000,0.150000,0.000000,1.130000,200
EDCF-Shield,v3a,FALCON1024+HMAC-SHA512+AES256GCM+DKG4of7,STOLEN_KEY,30,11.19,10,CUMULATIVE,20.0,17000,2250,0,1350,0.934466,0.760933,0.961810,1.000000,0.926431,62.50,100.00,0.00,0.555556,0.000000,1.000000,0.000,0.000,0.000,76,1448,0.739285,1.000000,0.4500,2.0000,3.0000,0.0000,0.0000,V3,1,1.000000,-100.000000,1.000000,9.000000,0,0.000000,0.150000,0.000000,1.130000,200
